anio,trazabilidad,departamento,tipo,modalidad,contratos,valor,nombre_geojson
2021.0,Departamento único,La Guajira,Otro,Contratación directa,1,36930000000.0,LA GUAJIRA
2021.0,Departamento único,La Guajira,Prestación de servicios,Contratación directa,1,30100000.0,LA GUAJIRA
2021.0,Departamento único,La Guajira,Prestación de servicios,Mínima cuantía,2,6951676.0,LA GUAJIRA
2021.0,Departamento único,Magdalena,Interventoría,Concurso de méritos abierto,6,4349684362.0,MAGDALENA
2021.0,Departamento único,Magdalena,Interventoría,Mínima cuantía,1,34893080.16,MAGDALENA
2021.0,Departamento único,Magdalena,Obra,Contratación directa,16,53182800000.0,MAGDALENA
2021.0,Departamento único,Magdalena,Obra,Licitación pública Obra Publica,1,4283103261.0,MAGDALENA
2021.0,Departamento único,Magdalena,Obra,Mínima cuantía,1,87508095.0,MAGDALENA
2021.0,Departamento único,Magdalena,Obra,Selección Abreviada de Menor Cuantía,3,1490634923.0,MAGDALENA
2021.0,Departamento único,Magdalena,Otro,Contratación directa,7,18926199077.35,MAGDALENA
2021.0,Departamento único,Magdalena,Prestación de servicios,Contratación directa,4,1274203000.0,MAGDALENA
2021.0,Departamento único,Magdalena,Suministros,Mínima cuantía,1,62000020.0,MAGDALENA
2021.0,Departamento único,Meta,Consultoría,Concurso de méritos abierto,3,6927852553.09,META
2021.0,Departamento único,Meta,Interventoría,Concurso de méritos abierto,6,26765599335.0,META
2021.0,Departamento único,Meta,Obra,Contratación directa,9,25241000000.0,META
2021.0,Departamento único,Meta,Obra,Licitación pública Obra Publica,2,331713745869.0,META
2021.0,Departamento único,Meta,Obra,Mínima cuantía,4,246173745.0,META
2021.0,Departamento único,Meta,Obra,Selección Abreviada de Menor Cuantía,3,1079059601.0,META
2021.0,Departamento único,Meta,Otro,Contratación directa,1,15500000000.0,META
2021.0,Departamento único,Meta,Prestación de servicios,Contratación directa,3,170892750.0,META
2021.0,Departamento único,Meta,Suministros,Mínima cuantía,1,90000000.0,META
2021.0,Departamento único,Nariño,Interventoría,Concurso de méritos abierto,7,14311821984.0,NARIÑO
2021.0,Departamento único,Nariño,Obra,Contratación directa,15,69957200000.0,NARIÑO
2021.0,Departamento único,Nariño,Obra,Licitación pública Obra Publica,2,34411173778.0,NARIÑO
2021.0,Departamento único,Nariño,Obra,Mínima cuantía,2,153840373.0,NARIÑO
2021.0,Departamento único,Nariño,Obra,Selección Abreviada de Menor Cuantía,1,292336620.0,NARIÑO
2021.0,Departamento único,Nariño,Otro,Contratación directa,5,122222608328.0,NARIÑO
2021.0,Departamento único,Norte de Santander,Consultoría,Concurso de méritos abierto,1,1191716767.0,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Interventoría,Concurso de méritos abierto,3,8565003490.13,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Obra,Contratación directa,4,21699100000.0,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Obra,Licitación pública Obra Publica,1,283727823672.0,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Obra,Mínima cuantía,1,15016012.5,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Obra,Selección Abreviada de Menor Cuantía,2,1028112530.0,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Otro,Contratación directa,2,89572785386.0,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Otro,Mínima cuantía,1,6158250.0,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Prestación de servicios,Mínima cuantía,1,4607423.0,NORTE DE SANTANDER
2021.0,Departamento único,Norte de Santander,Suministros,Mínima cuantía,1,99843975.0,NORTE DE SANTANDER
2021.0,Departamento único,Putumayo,Consultoría,Concurso de méritos abierto,2,1975245936.0,PUTUMAYO
2021.0,Departamento único,Putumayo,Consultoría,Mínima cuantía,1,45630000.0,PUTUMAYO
2021.0,Departamento único,Putumayo,Interventoría,Concurso de méritos abierto,1,299250724.0,PUTUMAYO
2021.0,Departamento único,Putumayo,Obra,Contratación directa,9,6801793346.0,PUTUMAYO
2021.0,Departamento único,Putumayo,Obra,Licitación pública Obra Publica,10,1164134145435.0,PUTUMAYO
2021.0,Departamento único,Putumayo,Obra,Mínima cuantía,1,23798442.0,PUTUMAYO
2021.0,Departamento único,Putumayo,Obra,Selección Abreviada de Menor Cuantía,2,635577163.0,PUTUMAYO
2021.0,Departamento único,Putumayo,Prestación de servicios,Mínima cuantía,1,4187610.0,PUTUMAYO
2021.0,Departamento único,Putumayo,Suministros,Mínima cuantía,2,134496422.0,PUTUMAYO
2021.0,Departamento único,Quindío,Consultoría,Concurso de méritos abierto,2,929854200.0,QUINDIO
2021.0,Departamento único,Quindío,Interventoría,Concurso de méritos abierto,1,1832010260.0,QUINDIO
2021.0,Departamento único,Quindío,Interventoría,Mínima cuantía,1,27385926.0,QUINDIO
2021.0,Departamento único,Quindío,Obra,Contratación directa,6,3549654480.0,QUINDIO
2021.0,Departamento único,Quindío,Obra,Mínima cuantía,1,64034550.0,QUINDIO
2021.0,Departamento único,Quindío,Obra,Selección Abreviada de Menor Cuantía,1,427527619.0,QUINDIO
2021.0,Departamento único,Quindío,Otro,Contratación directa,1,3798323517.0,QUINDIO
2021.0,Departamento único,Quindío,Prestación de servicios,Contratación directa,4,315622320.0,QUINDIO
2021.0,Departamento único,Quindío,Prestación de servicios,Mínima cuantía,1,3656870.0,QUINDIO
2021.0,Departamento único,Risaralda,Interventoría,Concurso de méritos abierto,1,555311103.0,RISARALDA
2021.0,Departamento único,Risaralda,Interventoría,Mínima cuantía,1,90852600.0,RISARALDA
2021.0,Departamento único,Risaralda,Obra,Contratación directa,3,67702347740.0,RISARALDA
2021.0,Departamento único,Risaralda,Obra,Selección Abreviada de Menor Cuantía,1,369661645.0,RISARALDA
2021.0,Departamento único,Risaralda,Otro,Contratación directa,2,42098217227.0,RISARALDA
2021.0,Departamento único,Risaralda,Prestación de servicios,Contratación directa,3,145797975.0,RISARALDA
2021.0,Departamento único,Risaralda,Suministros,Mínima cuantía,1,44513941.0,RISARALDA
2021.0,Departamento único,San Andrés y Providencia,Consultoría,Concurso de méritos abierto,1,330962800.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2021.0,Departamento único,San Andrés y Providencia,Interventoría,Mínima cuantía,1,31781524.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2021.0,Departamento único,San Andrés y Providencia,Obra,Contratación directa,2,21715346933.0,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA
2021.0,Departamento único,Santander,Interventoría,Concurso de méritos abierto,4,26930844703.0,SANTANDER
2021.0,Departamento único,Santander,Obra,Contratación directa,10,33457010000.0,SANTANDER
2021.0,Departamento único,Santander,Obra,Licitación pública Obra Publica,1,1873452607.0,SANTANDER
2021.0,Departamento único,Santander,Obra,Mínima cuantía,1,45987830.0,SANTANDER
2021.0,Departamento único,Santander,Obra,Selección Abreviada de Menor Cuantía,2,411443461.0,SANTANDER
2021.0,Departamento único,Santander,Otro,Contratación directa,2,238836000000.0,SANTANDER
2021.0,Departamento único,Santander,Prestación de servicios,Contratación directa,2,92802000.0,SANTANDER
2021.0,Departamento único,Sucre,Consultoría,Concurso de méritos abierto,1,479649760.0,SUCRE
2021.0,Departamento único,Sucre,Interventoría,Concurso de méritos abierto,6,9974791506.0,SUCRE
2021.0,Departamento único,Sucre,Interventoría,Mínima cuantía,1,24335749.0,SUCRE
2021.0,Departamento único,Sucre,Obra,Contratación directa,5,34593072540.0,SUCRE
2021.0,Departamento único,Sucre,Obra,Mínima cuantía,1,40049624.0,SUCRE
2021.0,Departamento único,Sucre,Obra,Selección Abreviada de Menor Cuantía,3,499762942.0,SUCRE
2021.0,Departamento único,Sucre,Otro,Contratación directa,6,56541205562.0,SUCRE
2021.0,Departamento único,Tolima,Interventoría,Concurso de méritos abierto,3,9551047147.0,TOLIMA
2021.0,Departamento único,Tolima,Obra,Contratación directa,2,1640000000.0,TOLIMA
2021.0,Departamento único,Tolima,Obra,Mínima cuantía,1,89836191.0,TOLIMA
2021.0,Departamento único,Tolima,Obra,Selección Abreviada de Menor Cuantía,1,480688991.0,TOLIMA
2021.0,Departamento único,Tolima,Otro,Contratación directa,21,207163878515.0,TOLIMA
2021.0,Departamento único,Tolima,Otro,Selección Abreviada de Menor Cuantía,2,219333849.0,TOLIMA
2021.0,Departamento único,Tolima,Prestación de servicios,Contratación directa,2,158696000.0,TOLIMA
2021.0,Departamento único,Tolima,Suministros,Mínima cuantía,1,51062596.0,TOLIMA
2021.0,Departamento único,Valle del Cauca,Interventoría,Concurso de méritos abierto,3,2174884988.0,VALLE DEL CAUCA
2021.0,Departamento único,Valle del Cauca,Obra,Contratación directa,2,1336000000.0,VALLE DEL CAUCA
2021.0,Departamento único,Valle del Cauca,Obra,Licitación pública Obra Publica,1,2975992491.0,VALLE DEL CAUCA
2021.0,Departamento único,Valle del Cauca,Otro,Contratación directa,3,2600000000.0,VALLE DEL CAUCA
2021.0,Departamento único,Vaupés,Interventoría,Concurso de méritos abierto,1,326192338.0,VAUPES
2021.0,Departamento único,Vichada,Interventoría,Mínima cuantía,1,52451026.0,VICHADA
2021.0,Departamento único,Vichada,Obra,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,1,330612407.0,VICHADA
2021.0,Multidepartamental,,Consultoría,Concurso de méritos abierto,1,349307510.0,
2021.0,Multidepartamental,,Interventoría,Concurso de méritos abierto,27,331724927824.0,
2021.0,Multidepartamental,,Obra,Contratación directa,3,9289682700.0,
2021.0,Multidepartamental,,Obra,Licitación pública Obra Publica,24,4258421527361.0,
2021.0,Multidepartamental,,Obra,Mínima cuantía,2,143932017.0,
2021.0,Multidepartamental,,Obra,Selección Abreviada de Menor Cuantía,2,790258651.0,
2021.0,Multidepartamental,,Otro,Contratación directa,3,285851937900.0,
2021.0,No territorializable,,Compraventa,Mínima cuantía,3,77457843.0,
2021.0,No territorializable,,Compraventa,Selección abreviada subasta inversa,2,1028000000.0,
2021.0,No territorializable,,Consultoría,Concurso de méritos abierto,2,4535695024.0,
2021.0,No territorializable,,Consultoría,Mínima cuantía,2,124723938.0,
2021.0,No territorializable,,Interventoría,Concurso de méritos abierto,9,104029404378.75,
2021.0,No territorializable,,Interventoría,Mínima cuantía,5,313244716.74,
2021.0,No territorializable,,Obra,Contratación directa,8,78650733848.5,
2021.0,No territorializable,,Obra,Licitación pública Obra Publica,1,1488711018.0,
2021.0,No territorializable,,Obra,Mínima cuantía,11,824903585.29,
2021.0,No territorializable,,Obra,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,2,210871731608.0,
2021.0,No territorializable,,Obra,Selección Abreviada de Menor Cuantía,6,3595316132.0,
2021.0,No territorializable,,Otro,Contratación directa,9,96949195982.0,
2021.0,No territorializable,,Otro,Mínima cuantía,3,165714173.0,
2021.0,No territorializable,,Prestación de servicios,Contratación directa,1103,88590870285.63,
2021.0,No territorializable,,Prestación de servicios,Mínima cuantía,6,389843984.5,
2021.0,No territorializable,,Prestación de servicios,Selección Abreviada de Menor Cuantía,2,608124009.0,
2021.0,No territorializable,,Prestación de servicios,Selección abreviada subasta inversa,5,2540600000.0,
2021.0,No territorializable,,Seguros,Selección Abreviada de Menor Cuantía,1,263999477.0,
2021.0,No territorializable,,Suministros,Mínima cuantía,4,82249891795.0,
2021.0,No territorializable,,Suministros,Selección abreviada subasta inversa,1,85895535.0,
2022.0,Departamento único,Amazonas,Interventoría,Concurso de méritos abierto,1,283839465.0,AMAZONAS
2022.0,Departamento único,Amazonas,Obra,Licitación pública Obra Publica,1,1033211037.0,AMAZONAS
2022.0,Departamento único,Antioquia,Interventoría,Concurso de méritos abierto,2,613794203.21,ANTIOQUIA
2022.0,Departamento único,Antioquia,Interventoría,Mínima cuantía,1,78797480.0,ANTIOQUIA
2022.0,Departamento único,Antioquia,Obra,Licitación pública Obra Publica,3,6233640754.0,ANTIOQUIA
2022.0,Departamento único,Antioquia,Obra,Mínima cuantía,3,248997330.01999998,ANTIOQUIA
2022.0,Departamento único,Antioquia,Obra,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,1,3816125980.0,ANTIOQUIA
2022.0,Departamento único,Antioquia,Otro,Contratación directa,6,15909994921.84,ANTIOQUIA
2022.0,Departamento único,Antioquia,Prestación de servicios,Contratación directa,26,1537331642.0,ANTIOQUIA
2022.0,Departamento único,Atlántico,Interventoría,Concurso de méritos abierto,1,11316178367.0,ATLANTICO
2022.0,Departamento único,Atlántico,Interventoría,Mínima cuantía,1,100000000.0,ATLANTICO
2022.0,Departamento único,Atlántico,Obra,Mínima cuantía,1,100000000.0,ATLANTICO
2022.0,Departamento único,Atlántico,Otro,Contratación directa,2,462495004.0,ATLANTICO
2022.0,Departamento único,Atlántico,Prestación de servicios,Contratación directa,2,126198333.0,ATLANTICO
2022.0,Departamento único,Atlántico,Prestación de servicios,Mínima cuantía,2,21996674.0,ATLANTICO
2022.0,Departamento único,Bogotá D.C.,Prestación de servicios,Contratación directa,1,200000000.0,SANTAFE DE BOGOTA D.C
2022.0,Departamento único,Bolívar,Consultoría,Concurso de méritos abierto,1,2708044307.0,BOLIVAR
2022.0,Departamento único,Bolívar,Interventoría,Concurso de méritos abierto,3,16497216852.0,BOLIVAR
2022.0,Departamento único,Bolívar,Interventoría,Mínima cuantía,4,211956572.0,BOLIVAR
2022.0,Departamento único,Bolívar,Obra,Licitación pública Obra Publica,4,9158699261.0,BOLIVAR
2022.0,Departamento único,Bolívar,Obra,Mínima cuantía,2,130064221.0,BOLIVAR
2022.0,Departamento único,Bolívar,Obra,Selección Abreviada de Menor Cuantía,1,869672806.0,BOLIVAR
2022.0,Departamento único,Bolívar,Otro,Contratación directa,1,5000000000.0,BOLIVAR
2022.0,Departamento único,Bolívar,Prestación de servicios,Contratación directa,9,402161667.0,BOLIVAR
2022.0,Departamento único,Bolívar,Prestación de servicios,Mínima cuantía,1,4292100.0,BOLIVAR
2022.0,Departamento único,Bolívar,Suministros,Mínima cuantía,3,290282796.0,BOLIVAR
2022.0,Departamento único,Boyacá,Consultoría,Concurso de méritos abierto,2,660308033.0,BOYACA
2022.0,Departamento único,Boyacá,Interventoría,Concurso de méritos abierto,1,362889786.0,BOYACA
2022.0,Departamento único,Boyacá,Interventoría,Mínima cuantía,3,163213195.0,BOYACA
2022.0,Departamento único,Boyacá,Obra,Mínima cuantía,1,90172391.0,BOYACA
2022.0,Departamento único,Boyacá,Obra,Selección Abreviada de Menor Cuantía,2,482096010.0,BOYACA
2022.0,Departamento único,Boyacá,Otro,Contratación directa,5,10029340425.0,BOYACA
2022.0,Departamento único,Boyacá,Prestación de servicios,Contratación directa,11,520350001.0,BOYACA
2022.0,Departamento único,Caldas,Interventoría,Concurso de méritos abierto,1,1375615653.0,CALDAS
2022.0,Departamento único,Caldas,Interventoría,Mínima cuantía,1,54571760.0,CALDAS
2022.0,Departamento único,Caldas,Obra,Mínima cuantía,1,100000000.0,CALDAS
2022.0,Departamento único,Caldas,Obra,Selección Abreviada de Menor Cuantía,2,1064733947.0,CALDAS
2022.0,Departamento único,Caldas,Otro,Contratación directa,1,213951207.0,CALDAS
2022.0,Departamento único,Caldas,Prestación de servicios,Contratación directa,4,241055001.0,CALDAS
2022.0,Departamento único,Caldas,Prestación de servicios,Mínima cuantía,1,2940000.0,CALDAS
2022.0,Departamento único,Caquetá,Interventoría,Concurso de méritos abierto,1,490356160.0,CAQUETA
2022.0,Departamento único,Caquetá,Interventoría,Mínima cuantía,1,67300000.0,CAQUETA
2022.0,Departamento único,Caquetá,Obra,Licitación pública Obra Publica,1,4062946716.0,CAQUETA
2022.0,Departamento único,Caquetá,Otro,Contratación directa,2,2240921012.0,CAQUETA
2022.0,Departamento único,Caquetá,Prestación de servicios,Contratación directa,5,252026667.32999998,CAQUETA
2022.0,Departamento único,Caquetá,Prestación de servicios,Mínima cuantía,2,75895148.0,CAQUETA
2022.0,Departamento único,Casanare,Interventoría,Concurso de méritos abierto,2,2346421375.0,CASANARE
2022.0,Departamento único,Casanare,Obra,Licitación pública Obra Publica,1,6664967961.0,CASANARE
2022.0,Departamento único,Casanare,Obra,Mínima cuantía,1,40177999.0,CASANARE
2022.0,Departamento único,Casanare,Otro,Contratación directa,1,1425000000.0,CASANARE
2022.0,Departamento único,Casanare,Prestación de servicios,Contratación directa,8,378308335.33,CASANARE
2022.0,Departamento único,Casanare,Prestación de servicios,Mínima cuantía,2,98070376.0,CASANARE
2022.0,Departamento único,Casanare,Prestación de servicios,Selección Abreviada de Menor Cuantía,1,643409186.0,CASANARE
2022.0,Departamento único,Cauca,Consultoría,Concurso de méritos abierto,1,415920411.0,CAUCA
2022.0,Departamento único,Cauca,Interventoría,Concurso de méritos abierto,3,6823571914.0,CAUCA
2022.0,Departamento único,Cauca,Obra,Licitación pública Obra Publica,27,45682263858.0,CAUCA
2022.0,Departamento único,Cauca,Obra,Mínima cuantía,2,190063461.0,CAUCA
2022.0,Departamento único,Cauca,Obra,Selección Abreviada de Menor Cuantía,2,844900768.0,CAUCA
2022.0,Departamento único,Cauca,Otro,Contratación directa,2,2002469518.0,CAUCA
2022.0,Departamento único,Cauca,Prestación de servicios,Contratación directa,5,288678334.0,CAUCA
2022.0,Departamento único,Cauca,Prestación de servicios,Mínima cuantía,1,70460721.0,CAUCA
